agency,board,month,requests,slaBreachRate,repeatComplaintRate,escalationRate,openComplaintLoad,avgResolutionDays,nextBreachRate,failed,score,probability
DOT,9,2025-03,98,0.16326530612244897,0.72916666666666663,0.10204081632653061,161,10.241388503086419,0.15254237288135594,0,21.366396240453543,0.11846689895470383
DOT,9,2025-04,59,0.15254237288135594,0.57627118644067798,0.11864406779661017,150,8.1007400793650799,0.17777777777777778,0,19.200317366164864,0.078378378378378383
DOT,9,2025-05,45,0.17777777777777778,0.59523809523809523,0.066666666666666666,146,19.614310988284203,0.19780219780219779,0,23.754755034655378,0.11846689895470383
DOT,9,2025-06,91,0.19780219780219779,0.5,0.14285714285714285,164,22.755032502536785,0.37333333333333335,1,25.779542866456453,0.11846689895470383
DOT,9,2025-07,75,0.37333333333333335,0.68493150684931503,0.23999999999999999,153,68.110043604651167,0.20253164556962025,0,41.115602614282466,0.45238095238095238
DOT,9,2025-08,79,0.20253164556962025,0.69620253164556967,0.11392405063291139,165,5.0930927328843998,0.15517241379310345,0,23.218163153302907,0.11846689895470383
DOT,9,2025-09,58,0.15517241379310345,0.7068965517241379,0.1206896551724138,158,10.792860398860398,0.25641025641025639,0,20.800403597063383,0.11846689895470383
DOT,9,2025-10,39,0.25641025641025639,0.66666666666666663,0.10256410256410256,153,13.95619765361953,0.28000000000000003,0,29.30822330029476,0.19
DOT,9,2025-11,50,0.28000000000000003,0.57446808510638303,0.059999999999999998,162,8.9586774503161699,0.16326530612244897,0,29.426454042813091,0.19
DOT,10,2022-01,149,0.15436241610738255,0.12162162162162163,0.026845637583892617,20,1.4119581039372706,0.15217391304347827,0,13.640014876820352,0.078378378378378383
DOT,10,2022-02,138,0.15217391304347827,0.36065573770491804,0.050724637681159424,41,2.2227318059882313,0.18840579710144928,0,15.195601166992889,0.078378378378378383
DOT,10,2022-03,207,0.18840579710144928,0.45604395604395603,0.043478260869565216,56,2.5823565476190478,0.27325581395348836,0,18.779770015877105,0.078378378378378383
DOT,10,2022-04,172,0.27325581395348836,0.41212121212121211,0.081395348837209308,76,3.5670995370370369,0.22085889570552147,0,25.984658999931249,0.13513513513513514
DOT,10,2022-05,163,0.22085889570552147,0.47999999999999998,0.21472392638036811,88,5.4211334265920597,0.2558139534883721,0,23.368079091294316,0.11846689895470383
DOT,10,2022-06,172,0.2558139534883721,0.34705882352941175,0.16860465116279069,114,3.0379450912309367,0.15254237288135594,0,24.977380082294466,0.11846689895470383
DOT,10,2022-07,118,0.15254237288135594,0.48245614035087719,0.21186440677966101,127,3.2007056642101284,0.36879432624113473,1,17.785746687096502,0.078378378378378383
DOT,10,2022-08,141,0.36879432624113473,0.48529411764705882,0.27659574468085107,150,11.516063646788991,0.33112582781456956,0,37.649019382972774,0.35869565217391303
DOT,10,2022-09,151,0.33112582781456956,0.47517730496453903,0.25827814569536423,182,11.71997390756985,0.2638888888888889,0,34.881659122468328,0.3271604938271605
DOT,10,2022-10,144,0.2638888888888889,0.57462686567164178,0.1111111111111111,198,8.6398880837359098,0.18965517241379309,0,28.700135532458386,0.19
DOT,10,2022-11,116,0.18965517241379309,0.61946902654867253,0.034482758620689655,202,3.3989396043771043,0.16326530612244897,0,21.396314574122229,0.11846689895470383
DOT,10,2022-12,98,0.16326530612244897,0.53608247422680411,0.061224489795918366,198,12.903111332742316,0.10119047619047619,0,21.223832462374229,0.11846689895470383
DOT,10,2023-01,168,0.10119047619047619,0.52500000000000002,0.035714285714285712,207,3.9878448601662893,0.18333333333333332,0,14.046356569222386,0.078378378378378383
DOT,10,2023-02,120,0.18333333333333332,0.59166666666666667,0.125,221,7.2786050971314458,0.29518072289156627,0,22.330186054978636,0.11846689895470383
DOT,10,2023-03,166,0.29518072289156627,0.60240963855421692,0.13253012048192772,253,15.80365133101852,0.22058823529411764,0,33.740130648695455,0.23474178403755869
DOT,10,2023-04,136,0.22058823529411764,0.5864661654135338,0.15441176470588236,261,38.035808845029244,0.26530612244897961,0,29.122250656031902,0.19
DOT,10,2023-05,98,0.26530612244897961,0.43478260869565216,0.11224489795918367,277,6.3908521947873798,0.26890756302521007,0,28.422766290347003,0.19
DOT,10,2023-06,119,0.26890756302521007,0.50427350427350426,0.12605042016806722,283,12.612960402327104,0.35802469135802467,1,30.673487183605111,0.23474178403755869
DOT,10,2023-07,162,0.35802469135802467,0.49677419354838709,0.24074074074074073,329,6.8231270953065142,0.4358974358974359,1,37.447686432161092,0.35869565217391303
DOT,10,2023-08,117,0.4358974358974359,0.52173913043478259,0.17094017094017094,347,9.0026733749055179,0.44339622641509435,1,44.163670058534819,0.57692307692307687
DOT,10,2023-09,106,0.44339622641509435,0.47572815533980584,0.27358490566037735,370,15.547207301427934,0.45774647887323944,1,46.850156989971126,0.57692307692307687
DOT,10,2023-10,142,0.45774647887323944,0.48936170212765956,0.21126760563380281,407,7.2042422839506166,0.31372549019607843,0,46.15980538587656,0.57692307692307687
DOT,10,2023-11,102,0.31372549019607843,0.50980392156862742,0.20588235294117646,426,7.0238702030343596,0.34482758620689657,0,34.872166095004687,0.3271604938271605
DOT,10,2023-12,116,0.34482758620689657,0.62068965517241381,0.094827586206896547,436,25.205934005939902,0.32941176470588235,0,40.792315328840374,0.45238095238095238
DOT,10,2024-01,85,0.32941176470588235,0.56097560975609762,0.18823529411764706,437,20.964754713297637,0.18584070796460178,0,39.732901330116782,0.35869565217391303
DOT,10,2024-02,113,0.18584070796460178,0.5714285714285714,0.044247787610619468,455,2.5904165422142573,0.2857142857142857,0,23.392926567266365,0.11846689895470383
DOT,10,2024-03,112,0.2857142857142857,0.66055045871559637,0.14285714285714285,471,16.105906394675927,0.30337078651685395,0,35.711397331458102,0.3271604938271605
DOT,10,2024-04,89,0.30337078651685395,0.55681818181818177,0.14606741573033707,476,38.439578373015877,0.34328358208955223,0,37.784175829618491,0.35869565217391303
DOT,10,2024-05,134,0.34328358208955223,0.69747899159663862,0.26865671641791045,496,15.631138015756987,0.36956521739130432,1,41.017464169900208,0.45238095238095238
DOT,10,2024-06,138,0.36956521739130432,0.52592592592592591,0.32608695652173914,532,12.383448166303557,0.21717171717171718,0,41.775611121994025,0.45238095238095238
DOT,10,2024-07,198,0.21717171717171718,0.61780104712041883,0.31818181818181818,521,4.4056387338295231,0.3783783783783784,1,28.103284978909343,0.19
DOT,10,2024-08,148,0.3783783783783784,0.55474452554744524,0.32432432432432434,540,5.8132675674705716,0.31297709923664124,0,41.050584054603796,0.45238095238095238
DOT,10,2024-09,131,0.31297709923664124,0.56153846153846154,0.22900763358778625,524,9.4654440163622535,0.16260162601626016,0,36.246012729613462,0.3271604938271605
DOT,10,2024-10,123,0.16260162601626016,0.52032520325203258,0.12195121951219512,524,8.9611876129177954,0.30864197530864196,0,23.35451056478513,0.11846689895470383
DOT,10,2024-11,81,0.30864197530864196,0.62962962962962965,0.16049382716049382,525,14.606055121527778,0.12,0,37.121845786434129,0.3271604938271605
DOT,10,2024-12,125,0.12,0.72131147540983609,0.112,533,5.6074249169040833,0.060344827586206899,0,20.10252408618722,0.11846689895470383
DOT,10,2025-01,116,0.060344827586206899,0.64655172413793105,0.25862068965517243,539,3.770883522727273,0.13157894736842105,0,15.25187897713851,0.078378378378378383
DOT,10,2025-02,114,0.13157894736842105,0.6428571428571429,0.096491228070175433,540,19.404956878892165,0.16438356164383561,0,23.846308439039529,0.11846689895470383
DOT,10,2025-03,146,0.16438356164383561,0.6901408450704225,0.21917808219178081,558,8.9103515055409748,0.18852459016393441,0,24.820173118473743,0.11846689895470383
DOT,10,2025-04,122,0.18852459016393441,0.63114754098360659,0.23770491803278687,538,13.838314749608763,0.20512820512820512,0,27.723215670355845,0.18181818181818182
DOT,10,2025-05,156,0.20512820512820512,0.66666666666666663,0.20512820512820512,536,15.03845156469761,0.16666666666666666,0,29.352145878227077,0.19
DOT,10,2025-06,126,0.16666666666666666,0.67460317460317465,0.26190476190476192,552,9.1939099326599329,0.33098591549295775,0,25.206327534367389,0.11846689895470383
DOT,10,2025-07,142,0.33098591549295775,0.55072463768115942,0.31690140845070425,544,15.969071836419753,0.22602739726027396,0,39.621621897952366,0.35869565217391303
DOT,10,2025-08,146,0.22602739726027396,0.68085106382978722,0.31506849315068491,544,30.860499429223744,0.16528925619834711,0,33.061903544725212,0.23474178403755869
DOT,10,2025-09,121,0.16528925619834711,0.61157024793388426,0.2231404958677686,546,14.577970452069717,0.090277777777777776,0,25.869908582776127,0.11846689895470383
DOT,10,2025-10,144,0.090277777777777776,0.59999999999999998,0.2013888888888889,521,22.828250945101907,0.20253164556962025,0,21.229301083098107,0.11846689895470383
DOT,10,2025-11,79,0.20253164556962025,0.58227848101265822,0.16455696202531644,521,7.7598970053914682,0.15723270440251572,0,26.78549220536437,0.17582417582417584
DOT,11,2022-01,157,0.19745222929936307,0.19108280254777071,0.1464968152866242,26,1.8632557583409857,0.21176470588235294,0,18.203978267945939,0.078378378378378383
DOT,11,2022-02,170,0.21176470588235294,0.28846153846153844,0.064705882352941183,44,2.5925153533635674,0.12337662337662338,0,19.791736857727805,0.11846689895470383
DOT,11,2022-03,154,0.12337662337662338,0.39436619718309857,0.071428571428571425,58,3.1997784990606548,0.3968253968253968,1,13.577148081381933,0.072902382664665533
DOT,11,2022-04,126,0.3968253968253968,0.36363636363636365,0.1111111111111111,70,6.7586024029982363,0.29921259842519687,0,36.473043230115557,0.3271604938271605
DOT,11,2022-05,127,0.29921259842519687,0.35714285714285715,0.13385826771653545,94,3.2149116898148149,0.23936170212765959,0,28.155796381208031,0.19
DOT,11,2022-06,188,0.23936170212765959,0.45810055865921789,0.14361702127659576,121,6.82236986585945,0.23484848484848486,0,25.067428603006462,0.11846689895470383
DOT,11,2022-07,132,0.23484848484848486,0.37398373983739835,0.18939393939393939,135,4.0819390223556891,0.30405405405405406,0,24.010383247332669,0.11846689895470383
DOT,11,2022-08,148,0.30405405405405406,0.51666666666666672,0.14189189189189189,155,11.489104552469136,0.31818181818181818,0,31.999800530578142,0.23474178403755869
DOT,11,2022-09,110,0.31818181818181818,0.37962962962962965,0.14545454545454545,162,16.577032725127086,0.28000000000000003,0,33.749165271136832,0.23474178403755869
DOT,11,2022-10,125,0.28000000000000003,0.45081967213114754,0.071999999999999995,180,6.1393745126705657,0.21782178217821782,0,28.387591466190827,0.19
DOT,11,2022-11,101,0.21782178217821782,0.4731182795698925,0.049504950495049507,175,11.197210421205519,0.23762376237623761,0,24.564323703626393,0.11846689895470383
DOT,11,2022-12,101,0.23762376237623761,0.57425742574257421,0.029702970297029702,178,23.310114500661378,0.085526315789473686,0,28.919387640161588,0.19
DOT,11,2023-01,152,0.085526315789473686,0.51677852348993292,0.052631578947368418,178,3.3698909902810614,0.15702479338842976,0,12.381622873241337,0.027397260273972601
DOT,11,2023-02,121,0.15702479338842976,0.54621848739495793,0.057851239669421489,187,13.960230919633226,0.15816326530612246,0,20.893494158591878,0.11846689895470383
DOT,11,2023-03,196,0.15816326530612246,0.49473684210526314,0.051020408163265307,213,6.5011846029311524,0.36752136752136755,1,19.191885689818584,0.078378378378378383
DOT,11,2023-04,117,0.36752136752136755,0.59130434782608698,0.15384615384615385,229,44.761473063973064,0.31932773109243695,0,40.558529759583386,0.45238095238095238
DOT,11,2023-05,119,0.31932773109243695,0.52252252252252251,0.15966386554621848,240,6.5189959490740748,0.24719101123595505,0,33.058030362904461,0.23474178403755869
DOT,11,2023-06,89,0.24719101123595505,0.62068965517241381,0.15730337078651685,241,24.377536432028617,0.26851851851851855,0,31.223728416893188,0.23474178403755869
DOT,11,2023-07,108,0.26851851851851855,0.57692307692307687,0.07407407407407407,249,22.126120833333335,0.31034482758620691,0,32.379864656109831,0.23474178403755869
DOT,11,2023-08,116,0.31034482758620691,0.63636363636363635,0.086206896551724144,264,16.609584823065639,0.35576923076923078,1,35.200194364350203,0.3271604938271605
DOT,11,2023-09,104,0.35576923076923078,0.57843137254901966,0.10576923076923077,266,13.41596836419753,0.46616541353383456,1,37.902635018971445,0.35869565217391303
DOT,11,2023-10,133,0.46616541353383456,0.48854961832061067,0.16541353383458646,297,8.606378919141914,0.23232323232323232,0,45.766316782515581,0.57692307692307687
DOT,11,2023-11,99,0.23232323232323232,0.57291666666666663,0.050505050505050504,293,11.028493909564904,0.14583333333333334,0,27.440887083871068,0.17582417582417584
DOT,11,2023-12,96,0.14583333333333334,0.64130434782608692,0.010416666666666666,288,20.351525256692334,0.21904761904761905,0,22.831358246243525,0.11846689895470383
DOT,11,2024-01,105,0.21904761904761905,0.49504950495049505,0.16190476190476191,298,10.105032041910331,0.2831858407079646,0,26.379573789577119,0.1702127659574468
DOT,11,2024-02,113,0.2831858407079646,0.48076923076923078,0.11504424778761062,319,4.6935529863654866,0.22807017543859648,0,30.138545556519993,0.19
DOT,11,2024-03,114,0.22807017543859648,0.59813084112149528,0.08771929824561403,311,40.335531458712808,0.25287356321839083,0,29.976446378328784,0.19
DOT,11,2024-04,87,0.25287356321839083,0.67901234567901236,0.14942528735632185,325,9.2217914446981233,0.30597014925373134,0,30.01924893951573,0.19
DOT,11,2024-05,134,0.30597014925373134,0.57936507936507942,0.1417910447761194,346,9.1105759135251319,0.36170212765957449,1,33.926989087565957,0.32375602557842958
DOT,11,2024-06,141,0.36170212765957449,0.63432835820895528,0.19148936170212766,359,15.718235496238426,0.21782178217821782,0,40.621138793732769,0.45238095238095238
DOT,11,2024-07,101,0.21782178217821782,0.51515151515151514,0.17821782178217821,351,6.1400514993204212,0.3475177304964539,1,26.081552762302795,0.13513513513513514
DOT,11,2024-08,141,0.3475177304964539,0.52857142857142858,0.31914893617021278,371,12.668052303336394,0.33582089552238809,0,38.996589324799565,0.35869565217391303
DOT,11,2024-09,134,0.33582089552238809,0.55303030303030298,0.23134328358208955,361,14.060264342139343,0.13978494623655913,0,37.969644618492431,0.35869565217391303
DOT,11,2024-10,93,0.13978494623655913,0.67391304347826086,0.086021505376344093,364,9.1290348002496877,0.18571428571428572,0,21.021577164765151,0.11846689895470383
DOT,11,2024-11,70,0.18571428571428572,0.67142857142857137,0.22857142857142856,355,10.41685009376465,0.13043478260869565,0,25.60753522413718,0.11846689895470383
DOT,11,2024-12,161,0.13043478260869565,0.60869565217391308,0.062111801242236024,369,5.7511918934240365,0.12781954887218044,0,19.076229959491464,0.078378378378378383
DOT,11,2025-01,133,0.12781954887218044,0.59848484848484851,0.045112781954887216,371,8.2259055166808039,0.16788321167883211,0,19.341798024201417,0.078378378378378383
DOT,11,2025-02,137,0.16788321167883211,0.5461538461538461,0.18978102189781021,379,13.606219225523974,0.16153846153846155,0,24.375374852472454,0.11846689895470383
DOT,11,2025-03,130,0.16153846153846155,0.5714285714285714,0.17692307692307693,382,6.1731024897929432,0.12389380530973451,0,22.190772374862131,0.11846689895470383
DOT,11,2025-04,113,0.12389380530973451,0.71171171171171166,0.23893805309734514,378,10.174850130579298,0.2638888888888889,0,21.101664184814798,0.11846689895470383
DOT,11,2025-05,144,0.2638888888888889,0.63309352517985606,0.1875,374,16.129843124374371,0.16216216216216217,0,33.027281323020489,0.23474178403755869
DOT,11,2025-06,148,0.16216216216216217,0.62585034013605445,0.14864864864864866,383,9.7864996336264323,0.25833333333333336,0,23.242917319085731,0.11846689895470383
DOT,11,2025-07,120,0.25833333333333336,0.62184873949579833,0.19166666666666668,375,14.085117730034723,0.26470588235294118,0,32.070903831409176,0.23474178403755869
DOT,11,2025-08,102,0.26470588235294118,0.64948453608247425,0.16666666666666666,378,30.373644430415265,0.14705882352941177,0,34.27005950243494,0.3271604938271605
DOT,11,2025-09,102,0.14705882352941177,0.58585858585858586,0.18627450980392157,378,10.044057847676108,0.23270440251572327,0,22.031111833539143,0.11846689895470383
DOT,11,2025-10,159,0.23270440251572327,0.56050955414012738,0.27044025157232704,375,8.1688716706675812,0.22988505747126436,0,28.698215866461478,0.19
DOT,11,2025-11,87,0.22988505747126436,0.50588235294117645,0.20689655172413793,368,12.230986505122145,0.25,0,28.775306034336584,0.19
DOT,12,2022-01,127,0.14173228346456693,0.094017094017094016,0.094488188976377951,13,1.4280746687054027,0.17410714285714285,0,12.759331790915502,0.027397260273972601
DOT,12,2022-02,224,0.17410714285714285,0.2413793103448276,0.098214285714285712,48,1.8267574123325454,0.19323671497584541,0,16.571292738300457,0.078378378378378383
